Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
24/11/24,Ath Bilbao,Sociedad,1,0,H,1,0,H,,12,6,4,1,18,9,4,4,3,4,0,0
29/11/24,Mallorca,Valencia,2,1,H,1,1,D,,9,7,3,1,9,14,3,6,0,0,0,0
30/11/24,Barcelona,Las Palmas,1,2,A,0,0,D,,27,5,8,3,7,11,7,0,0,0,0,0
30/11/24,Alaves,Leganes,1,1,D,0,0,D,,18,6,7,3,15,15,13,8,1,4,0,0
30/11/24,Espanol,Celta,3,1,H,1,0,H,,9,16,5,2,13,7,2,5,2,2,0,0
30/11/24,Valladolid,Ath Madrid,0,5,A,0,3,A,,9,13,1,9,6,11,3,5,1,2,0,0
01/12/24,Villarreal,Girona,2,2,D,1,0,H,,13,13,4,6,8,13,1,5,2,6,0,0
01/12/24,Real Madrid,Getafe,2,0,H,2,0,H,,13,8,4,3,7,26,5,3,2,6,0,0
01/12/24,Vallecano,Ath Bilbao,1,2,A,1,0,H,,7,12,4,7,14,8,1,7,3,0,0,0
01/12/24,Sociedad,Betis,2,0,H,2,0,H,,2,7,1,2,28,10,0,4,3,2,0,0
02/12/24,Sevilla,Osasuna,1,1,D,0,0,D,,12,7,5,3,11,15,5,1,1,1,0,0
03/12/24,Mallorca,Barcelona,1,5,A,1,1,D,,6,20,1,9,13,13,2,5,4,3,0,0
04/12/24,Ath Bilbao,Real Madrid,2,1,H,0,0,D,,9,10,3,5,21,9,5,2,3,3,0,0
06/12/24,Celta,Mallorca,2,0,H,1,0,H,,12,9,5,4,9,12,3,3,1,0,0,1
07/12/24,Las Palmas,Valladolid,2,1,H,1,1,D,,11,9,5,2,17,13,3,3,4,3,0,0
07/12/24,Betis,Barcelona,2,2,D,0,1,A,,12,9,6,3,15,14,6,4,1,2,0,0
07/12/24,Valencia,Vallecano,0,1,A,0,1,A,,14,6,6,1,5,12,9,4,2,2,0,0
07/12/24,Girona,Real Madrid,0,3,A,0,1,A,,10,10,4,7,6,7,6,3,3,2,0,0
08/12/24,Leganes,Sociedad,0,3,A,0,1,A,,11,15,2,5,12,15,5,3,2,2,0,0
08/12/24,Ath Bilbao,Villarreal,2,0,H,1,0,H,,12,11,4,1,15,10,3,3,2,1,0,0
08/12/24,Osasuna,Alaves,2,2,D,0,1,A,,16,6,8,3,13,14,8,3,4,3,0,0
08/12/24,Ath Madrid,Sevilla,4,3,H,1,2,A,,14,4,9,3,11,8,5,3,4,3,0,0
09/12/24,Getafe,Espanol,1,0,H,1,0,H,,15,9,6,1,14,15,3,3,3,6,0,0
13/12/24,Valladolid,Valencia,1,0,H,1,0,H,,2,14,1,2,10,10,1,7,4,3,1,0
14/12/24,Espanol,Osasuna,0,0,D,0,0,D,,9,6,3,0,13,13,5,4,3,1,0,0
14/12/24,Mallorca,Girona,2,1,H,1,1,D,,8,13,2,1,10,14,2,4,5,2,1,0
14/12/24,Sevilla,Celta,1,0,H,0,0,D,,8,10,3,2,12,9,3,4,7,3,0,0
14/12/24,Vallecano,Real Madrid,3,3,D,2,2,D,,14,13,5,6,18,8,4,3,4,2,0,0
15/12/24,Ath Madrid,Getafe,1,0,H,0,0,D,,11,7,3,1,13,15,8,3,3,1,0,0
15/12/24,Alaves,Ath Bilbao,1,1,D,0,1,A,,6,9,3,2,14,17,2,4,2,2,0,0
15/12/24,Sociedad,Las Palmas,0,0,D,0,0,D,,15,9,4,3,17,12,8,6,2,3,0,0
15/12/24,Villarreal,Betis,1,2,A,0,1,A,,17,10,4,4,19,10,5,5,5,2,0,1
15/12/24,Barcelona,Leganes,0,1,A,0,1,A,,20,6,4,4,5,13,8,2,0,2,0,0
18/12/24,Espanol,Valencia,1,1,D,1,0,H,,10,14,3,4,13,11,4,7,1,0,0,0
18/12/24,Villarreal,Vallecano,1,1,D,1,1,D,,14,18,5,3,10,15,7,7,4,3,1,0
20/12/24,Girona,Valladolid,3,0,H,2,0,H,,23,1,7,1,13,7,9,1,3,1,0,0
21/12/24,Getafe,Mallorca,0,1,A,0,0,D,,18,9,5,2,19,13,3,0,4,3,0,0
21/12/24,Celta,Sociedad,2,0,H,2,0,H,,11,7,7,1,19,13,5,7,3,5,0,0
21/12/24,Osasuna,Ath Bilbao,1,2,A,1,1,D,,6,13,3,8,10,13,4,4,0,1,0,0
21/12/24,Barcelona,Ath Madrid,1,2,A,1,0,H,,19,5,7,4,11,8,11,3,0,3,0,0
22/12/24,Valencia,Alaves,2,2,D,0,1,A,,8,11,3,3,20,15,5,4,2,1,0,0
22/12/24,Real Madrid,Sevilla,4,2,H,3,1,H,,16,10,8,5,5,14,6,6,1,2,0,0
22/12/24,Las Palmas,Espanol,1,0,H,0,0,D,,10,9,4,2,9,16,2,2,4,2,0,0
22/12/24,Leganes,Villarreal,2,5,A,2,2,D,,5,18,3,9,17,15,1,5,1,2,2,0
22/12/24,Betis,Vallecano,1,1,D,1,0,H,,14,10,5,4,9,14,5,5,0,4,0,0
03/01/25,Valencia,Real Madrid,1,2,A,1,0,H,,8,17,5,5,16,9,2,5,2,3,0,1
10/01/25,Vallecano,Celta,2,1,H,1,1,D,,8,23,5,7,18,9,3,3,2,3,0,1
11/01/25,Alaves,Girona,0,1,A,0,0,D,,11,3,2,1,16,11,6,3,1,4,0,0
11/01/25,Valladolid,Betis,1,0,H,0,0,D,,12,14,1,3,21,10,1,8,2,4,0,0
11/01/25,Espanol,Leganes,1,1,D,1,1,D,,15,14,5,6,15,19,8,4,2,2,0,1
11/01/25,Sevilla,Valencia,1,1,D,0,0,D,,15,5,5,1,16,8,10,1,1,2,0,0
12/01/25,Las Palmas,Getafe,1,2,A,0,0,D,,15,12,7,3,14,17,4,5,2,3,0,0
12/01/25,Ath Madrid,Osasuna,1,0,H,0,0,D,,9,6,5,1,8,14,4,0,2,0,0,0
13/01/25,Sociedad,Villarreal,1,0,H,0,0,D,,6,15,3,5,17,6,3,7,4,2,0,0
17/01/25,Espanol,Valladolid,2,1,H,1,0,H,,12,11,4,4,13,16,1,7,2,2,0,0
18/01/25,Girona,Sevilla,1,2,A,1,0,H,,7,14,4,6,6,15,7,4,0,4,0,0
18/01/25,Leganes,Ath Madrid,1,0,H,0,0,D,,9,19,3,4,16,6,2,9,1,3,0,0
18/01/25,Betis,Alaves,1,3,A,1,1,D,,7,9,2,5,12,24,2,3,4,5,1,0
18/01/25,Getafe,Barcelona,1,1,D,1,1,D,,10,21,4,5,9,9,2,10,3,2,0,0
19/01/25,Celta,Ath Bilbao,1,2,A,0,0,D,,3,14,1,6,14,6,3,4,0,0,0,0
19/01/25,Real Madrid,Las Palmas,4,1,H,3,1,H,,26,6,13,2,11,13,8,2,0,1,0,1
19/01/25,Osasuna,Vallecano,1,1,D,0,1,A,,12,8,3,3,9,13,6,3,3,2,0,0
19/01/25,Valencia,Sociedad,1,0,H,1,0,H,,7,9,2,3,10,12,4,7,3,4,0,0
20/01/25,Villarreal,Mallorca,4,0,H,4,0,H,,14,9,7,2,9,12,6,5,1,3,0,0
24/01/25,Las Palmas,Osasuna,1,1,D,0,0,D,,16,16,7,4,14,17,4,2,7,8,1,0
25/01/25,Mallorca,Betis,0,1,A,0,0,D,,16,8,3,3,12,18,4,4,2,2,1,0
25/01/25,Ath Madrid,Villarreal,1,1,D,0,1,A,,20,11,8,1,10,14,5,6,4,2,0,0
25/01/25,Sevilla,Espanol,1,1,D,0,1,A,,25,6,4,1,13,14,5,1,1,4,0,0
25/01/25,Valladolid,Real Madrid,0,3,A,0,1,A,,6,20,2,4,11,12,1,7,3,3,1,0
26/01/25,Vallecano,Girona,2,1,H,0,0,D,,17,12,7,5,19,9,4,1,3,1,0,0
26/01/25,Sociedad,Getafe,0,3,A,0,0,D,,13,13,4,4,11,15,5,2,3,6,0,0
26/01/25,Ath Bilbao,Leganes,0,0,D,0,0,D,,29,5,3,2,10,8,16,1,1,1,0,0
26/01/25,Barcelona,Valencia,7,1,H,5,0,H,,22,7,11,2,10,12,14,4,0,1,0,0
27/01/25,Alaves,Celta,1,1,D,1,0,H,,3,5,1,2,15,14,3,4,2,3,0,0
31/01/25,Leganes,Vallecano,0,1,A,0,0,D,,5,19,1,3,7,19,2,9,2,4,1,0
01/02/25,Getafe,Sevilla,0,0,D,0,0,D,,7,13,1,1,15,12,6,5,4,6,0,0
01/02/25,Villarreal,Valladolid,5,1,H,1,0,H,,22,8,8,2,9,14,3,6,1,2,0,0
01/02/25,Ath Madrid,Mallorca,2,0,H,1,0,H,,17,10,5,1,9,14,10,4,2,3,0,0
01/02/25,Espanol,Real Madrid,1,0,H,0,0,D,,5,21,2,7,14,3,1,8,2,0,0,0
02/02/25,Barcelona,Alaves,1,0,H,0,0,D,,11,3,4,0,8,20,5,2,5,2,0,0
02/02/25,Valencia,Celta,2,1,H,1,0,H,,8,3,5,2,9,17,5,2,1,2,0,0
02/02/25,Osasuna,Sociedad,2,1,H,1,0,H,,11,13,4,3,10,8,3,5,3,3,0,0
02/02/25,Betis,Ath Bilbao,2,2,D,2,1,H,,10,12,6,4,10,20,3,7,3,1,0,0
03/02/25,Girona,Las Palmas,2,1,H,1,0,H,,12,10,4,2,12,12,11,3,2,2,0,0
07/02/25,Vallecano,Valladolid,1,0,H,0,0,D,,20,8,6,3,11,15,4,2,2,2,0,0
08/02/25,Celta,Betis,3,2,H,0,2,A,,14,12,6,5,11,11,4,7,3,5,0,0
08/02/25,Ath Bilbao,Girona,3,0,H,2,0,H,,23,3,8,1,7,12,11,2,0,4,0,0
08/02/25,Las Palmas,Villarreal,1,2,A,0,0,D,,20,9,4,4,12,12,6,5,6,3,0,0
08/02/25,Real Madrid,Ath Madrid,1,1,D,0,1,A,,23,10,9,1,14,13,6,1,1,3,0,0
09/02/25,Alaves,Getafe,0,1,A,0,1,A,,12,4,4,3,16,16,8,3,2,6,0,0
09/02/25,Valencia,Leganes,2,0,H,2,0,H,,18,12,4,4,14,9,9,3,1,1,0,0
09/02/25,Sociedad,Espanol,2,1,H,1,0,H,,13,4,3,1,11,17,6,0,1,2,0,0
09/02/25,Sevilla,Barcelona,1,4,A,1,1,D,,8,10,4,6,14,6,5,6,5,2,0,1
10/02/25,Mallorca,Osasuna,1,1,D,0,0,D,,10,19,2,4,7,11,7,11,1,4,0,0
14/02/25,Girona,Getafe,1,2,A,0,1,A,,14,10,4,6,11,23,3,3,2,3,1,0
15/02/25,Leganes,Alaves,3,3,D,2,1,H,,8,16,3,7,18,15,3,2,4,5,1,0
15/02/25,Osasuna,Real Madrid,1,1,D,0,1,A,,11,17,4,6,16,7,6,2,3,1,0,1
15/02/25,Ath Madrid,Celta,1,1,D,0,0,D,,9,11,3,4,8,18,2,7,3,5,1,0
15/02/25,Villarreal,Valencia,1,1,D,1,0,H,,13,12,4,3,6,17,4,5,0,5,0,0
16/02/25,Espanol,Ath Bilbao,1,1,D,0,0,D,,12,14,4,4,12,8,2,7,1,1,0,0
16/02/25,Valladolid,Sevilla,0,4,A,0,2,A,,7,11,2,6,11,10,3,2,4,2,0,0
16/02/25,Mallorca,Las Palmas,3,1,H,3,0,H,,14,9,5,4,7,13,3,5,1,4,0,0
16/02/25,Betis,Sociedad,3,0,H,0,0,D,,24,5,8,1,9,15,5,5,0,2,0,2
17/02/25,Barcelona,Vallecano,1,0,H,1,0,H,,14,9,5,4,11,9,4,5,2,3,0,0
21/02/25,Celta,Osasuna,1,0,H,0,0,D,,12,18,5,1,11,13,5,4,1,0,0,0
22/02/25,Alaves,Espanol,0,1,A,0,0,D,,15,9,5,2,13,17,7,0,2,2,0,0
22/02/25,Vallecano,Villarreal,0,1,A,0,0,D,,10,10,5,5,15,12,3,5,1,4,1,0
22/02/25,Valencia,Ath Madrid,0,3,A,0,2,A,,18,11,2,3,18,16,7,0,1,3,0,0
22/02/25,Las Palmas,Barcelona,0,2,A,0,0,D,,10,15,2,5,13,4,5,3,1,1,0,0
23/02/25,Ath Bilbao,Valladolid,7,1,H,4,0,H,,29,5,16,3,10,5,4,4,2,3,0,1
23/02/25,Real Madrid,Girona,2,0,H,1,0,H,,22,6,5,2,1,7,11,5,0,2,0,0
23/02/25,Getafe,Betis,1,2,A,0,1,A,,10,13,4,6,17,20,2,5,3,0,1,1
23/02/25,Sociedad,Leganes,3,0,H,1,0,H,,12,8,5,2,13,13,3,3,3,3,0,0
24/02/25,Sevilla,Mallorca,1,1,D,1,0,H,,19,13,4,2,11,12,4,4,1,3,0,0
28/02/25,Valladolid,Las Palmas,1,1,D,0,1,A,,23,4,7,3,11,8,13,4,2,1,0,1
01/03/25,Girona,Celta,2,2,D,1,1,D,,9,10,6,6,8,17,4,2,0,0,0,0
01/03/25,Vallecano,Sevilla,1,1,D,0,0,D,,20,10,8,5,14,9,6,6,1,0,0,0
01/03/25,Betis,Real Madrid,2,1,H,1,1,D,,18,9,3,2,17,12,9,2,3,4,0,0
01/03/25,Ath Madrid,Ath Bilbao,1,0,H,0,0,D,,12,15,4,3,7,8,6,2,2,3,0,0
02/03/25,Leganes,Getafe,1,0,H,0,0,D,,5,9,1,0,15,15,2,6,1,1,0,0
02/03/25,Barcelona,Sociedad,4,0,H,2,0,H,,33,0,10,0,15,6,12,0,0,0,0,1
02/03/25,Mallorca,Alaves,1,1,D,1,0,H,,15,19,4,7,20,14,3,9,0,2,0,0
02/03/25,Osasuna,Valencia,3,3,D,3,2,H,,12,12,5,5,10,7,3,3,2,1,0,0
08/03/25,Celta,Leganes,2,1,H,2,1,H,,7,12,4,6,10,9,2,5,3,2,0,0
08/03/25,Alaves,Villarreal,1,0,H,1,0,H,,5,24,3,2,11,13,1,6,3,1,2,0
08/03/25,Valencia,Valladolid,2,1,H,1,1,D,,17,11,4,4,11,10,5,4,1,3,0,0
09/03/25,Getafe,Ath Madrid,2,1,H,0,0,D,,11,4,3,2,10,14,4,4,6,2,0,1
09/03/25,Real Madrid,Vallecano,2,1,H,2,1,H,,10,20,5,6,12,17,4,6,3,1,0,0
09/03/25,Ath Bilbao,Mallorca,1,1,D,0,0,D,,8,9,2,2,6,13,3,3,1,3,0,0
09/03/25,Betis,Las Palmas,1,0,H,0,0,D,,14,8,6,1,12,14,11,1,2,8,0,1
09/03/25,Sociedad,Sevilla,0,1,A,0,0,D,,7,9,2,4,14,12,6,3,2,1,0,0
10/03/25,Espanol,Girona,1,1,D,0,0,D,,7,18,4,4,11,13,4,9,3,3,0,0
14/03/25,Las Palmas,Alaves,2,2,D,0,1,A,,14,9,7,3,10,22,4,5,5,5,0,0
15/03/25,Valladolid,Celta,0,1,A,0,0,D,,5,10,2,1,9,15,3,4,3,3,0,0
15/03/25,Mallorca,Espanol,2,1,H,0,0,D,,20,2,7,0,10,12,6,2,0,2,0,0
15/03/25,Villarreal,Real Madrid,1,2,A,1,2,A,,23,9,10,5,17,3,11,4,2,1,0,0
15/03/25,Girona,Valencia,1,1,D,0,0,D,,14,12,4,2,12,5,9,4,2,1,0,0
16/03/25,Leganes,Betis,2,3,A,2,0,H,,10,21,4,6,16,5,3,7,2,1,0,0
16/03/25,Sevilla,Ath Bilbao,0,1,A,0,0,D,,11,9,4,4,13,12,4,6,4,2,0,0
16/03/25,Osasuna,Getafe,1,2,A,1,0,H,,12,7,4,4,19,15,3,2,2,3,0,1
16/03/25,Vallecano,Sociedad,2,2,D,0,1,A,,10,8,5,4,16,9,4,4,3,2,0,0
16/03/25,Ath Madrid,Barcelona,2,4,A,1,0,H,,7,13,2,6,10,11,6,6,1,3,0,0
27/03/25,Barcelona,Osasuna,3,0,H,2,0,H,,19,4,5,0,7,14,8,4,1,3,0,0
29/03/25,Sociedad,Valladolid,2,1,H,1,0,H,,12,12,2,5,20,10,3,6,2,3,0,0
29/03/25,Espanol,Ath Madrid,1,1,D,0,1,A,,8,13,1,2,12,14,4,3,2,1,0,0
29/03/25,Alaves,Vallecano,0,2,A,0,1,A,,12,11,4,5,14,12,8,5,3,5,0,0
29/03/25,Real Madrid,Leganes,3,2,H,1,2,A,,24,10,10,4,9,13,8,3,1,4,0,0
30/03/25,Getafe,Villarreal,1,2,A,1,2,A,,11,9,4,3,16,21,3,1,1,4,0,0
30/03/25,Barcelona,Girona,4,1,H,1,0,H,,21,4,9,2,8,11,10,2,0,1,0,0
30/03/25,Ath Bilbao,Osasuna,0,0,D,0,0,D,,11,5,5,2,12,12,3,4,1,1,0,0
30/03/25,Valencia,Mallorca,1,0,H,0,0,D,,8,8,2,2,16,15,4,5,5,5,0,0
30/03/25,Betis,Sevilla,2,1,H,2,1,H,,11,6,3,2,10,22,2,2,4,4,0,0
31/03/25,Celta,Las Palmas,1,1,D,1,0,H,,19,4,7,2,17,5,4,2,3,0,0,0
04/04/25,Vallecano,Espanol,0,4,A,0,2,A,,16,15,5,7,8,10,8,4,2,2,0,0
05/04/25,Girona,Alaves,0,1,A,0,0,D,,11,14,6,3,9,16,1,5,1,4,0,0
05/04/25,Real Madrid,Valencia,1,2,A,0,1,A,,21,10,9,2,10,13,9,4,0,4,0,0
05/04/25,Mallorca,Celta,1,2,A,1,0,H,,7,10,2,4,9,11,4,2,3,0,0,0
05/04/25,Barcelona,Betis,1,1,D,1,1,D,,13,6,5,2,16,12,9,3,2,1,0,0
06/04/25,Las Palmas,Sociedad,1,3,A,0,1,A,,13,13,5,8,7,10,5,4,0,2,0,0
06/04/25,Sevilla,Ath Madrid,1,2,A,1,1,D,,11,13,6,5,14,12,7,7,1,4,0,0
06/04/25,Valladolid,Getafe,0,4,A,0,3,A,,5,16,0,9,11,17,3,4,3,1,1,0
06/04/25,Villarreal,Ath Bilbao,0,0,D,0,0,D,,12,11,4,2,9,13,6,5,0,1,1,0
07/04/25,Leganes,Osasuna,1,1,D,0,0,D,,13,14,7,6,18,14,4,8,3,3,0,0
11/04/25,Valencia,Sevilla,1,0,H,1,0,H,,8,12,6,5,10,18,3,3,3,2,0,0
12/04/25,Sociedad,Mallorca,0,2,A,0,1,A,,15,7,4,3,11,12,8,2,3,1,0,0
12/04/25,Getafe,Las Palmas,1,3,A,1,0,H,,11,10,6,5,14,15,3,2,0,2,1,0
12/04/25,Celta,Espanol,0,2,A,0,1,A,,16,5,6,3,14,10,13,5,2,2,0,0
12/04/25,Leganes,Barcelona,0,1,A,0,0,D,,6,12,1,3,10,4,4,8,2,1,0,0
13/04/25,Osasuna,Girona,2,1,H,1,0,H,,13,18,6,8,17,15,4,4,2,0,0,0
13/04/25,Alaves,Real Madrid,0,1,A,0,1,A,,13,11,6,4,21,12,4,4,4,4,1,1
13/04/25,Betis,Villarreal,1,2,A,1,1,D,,24,8,5,2,4,13,5,5,0,4,0,0
13/04/25,Ath Bilbao,Vallecano,3,1,H,0,1,A,,13,11,4,3,12,7,7,1,4,3,0,0
14/04/25,Ath Madrid,Valladolid,4,2,H,2,1,H,,24,6,9,3,11,8,5,1,1,1,0,0
18/04/25,Espanol,Getafe,1,0,H,1,0,H,,9,9,3,4,12,15,6,8,0,2,0,1
19/04/25,Vallecano,Valencia,1,1,D,1,0,H,,11,10,4,3,18,13,5,2,3,1,0,0
19/04/25,Barcelona,Celta,4,3,H,1,1,D,,18,11,6,8,10,13,4,1,2,2,0,0
19/04/25,Mallorca,Leganes,0,0,D,0,0,D,,11,15,1,1,17,15,4,4,2,1,0,0
19/04/25,Las Palmas,Ath Madrid,1,0,H,0,0,D,,8,7,2,2,13,13,4,4,3,1,0,0
20/04/25,Valladolid,Osasuna,2,3,A,0,2,A,,12,11,5,6,12,17,5,2,2,0,0,0
20/04/25,Villarreal,Sociedad,2,2,D,1,1,D,,20,4,5,4,12,12,10,4,5,1,0,0
20/04/25,Sevilla,Alaves,1,1,D,1,1,D,,10,11,2,3,10,11,3,6,2,2,0,0
20/04/25,Real Madrid,Ath Bilbao,1,0,H,0,0,D,,22,3,7,1,7,15,14,1,1,2,0,0
21/04/25,Girona,Betis,1,3,A,0,3,A,,11,17,5,9,13,11,8,9,3,2,0,0
22/04/25,Valencia,Espanol,1,1,D,0,1,A,,16,8,7,3,7,7,6,4,2,1,0,0
22/04/25,Barcelona,Mallorca,1,0,H,0,0,D,,40,4,13,0,10,7,13,2,0,1,0,0
23/04/25,Ath Bilbao,Las Palmas,1,0,H,1,0,H,,13,10,4,2,13,9,3,3,1,3,0,0
23/04/25,Celta,Villarreal,3,0,H,1,0,H,,21,4,9,1,16,10,6,3,2,1,0,1
23/04/25,Alaves,Sociedad,1,0,H,0,0,D,,10,6,1,0,17,17,6,6,4,5,0,0
23/04/25,Getafe,Real Madrid,0,1,A,0,1,A,,20,14,6,7,15,7,4,4,3,1,0,0
24/04/25,Leganes,Girona,1,1,D,0,0,D,,7,8,1,3,16,18,4,5,4,2,1,0
24/04/25,Osasuna,Sevilla,1,0,H,1,0,H,,9,12,2,3,14,13,4,4,4,2,0,1
24/04/25,Ath Madrid,Vallecano,3,0,H,2,0,H,,10,12,5,5,8,15,6,3,0,2,0,0
24/04/25,Betis,Valladolid,5,1,H,1,1,D,,16,10,6,5,7,7,4,4,1,0,0,0
27/04/25,Villarreal,Espanol,1,0,H,0,0,D,,14,12,5,1,19,11,8,6,4,0,0,0
02/05/25,Vallecano,Getafe,1,0,H,1,0,H,,13,12,8,1,12,13,7,3,3,2,0,1
03/05/25,Alaves,Ath Madrid,0,0,D,0,0,D,,8,9,2,2,18,13,3,5,3,2,0,0
03/05/25,Villarreal,Osasuna,4,2,H,3,0,H,,15,11,5,4,10,18,2,8,4,1,0,0
03/05/25,Las Palmas,Valencia,2,3,A,1,1,D,,15,10,3,5,12,6,9,5,1,1,0,0
03/05/25,Valladolid,Barcelona,1,2,A,1,0,H,,5,24,4,7,12,15,4,8,3,2,0,0
04/05/25,Real Madrid,Celta,3,2,H,2,0,H,,17,14,6,7,5,11,4,6,2,1,0,0
04/05/25,Sevilla,Leganes,2,2,D,1,1,D,,25,9,7,3,17,12,8,2,4,5,0,0
04/05/25,Espanol,Betis,1,2,A,1,0,H,,11,20,5,10,16,10,3,7,2,0,0,0
04/05/25,Sociedad,Ath Bilbao,0,0,D,0,0,D,,12,3,3,1,18,13,7,3,1,2,0,0
05/05/25,Girona,Mallorca,1,0,H,1,0,H,,13,9,6,1,11,14,5,2,0,2,0,0
09/05/25,Las Palmas,Vallecano,0,1,A,0,0,D,,11,16,2,5,8,9,8,8,2,3,0,0
10/05/25,Valencia,Getafe,3,0,H,3,0,H,,10,10,6,3,17,20,2,6,3,5,0,0
10/05/25,Celta,Sevilla,3,2,H,1,1,D,,8,19,4,10,11,16,3,6,0,2,1,0
10/05/25,Girona,Villarreal,0,1,A,0,0,D,,7,14,0,5,13,10,5,3,2,3,0,0
10/05/25,Mallorca,Valladolid,2,1,H,1,1,D,,12,16,4,7,16,12,5,10,2,1,0,0
10/05/25,Ath Madrid,Sociedad,4,0,H,4,0,H,,13,6,7,1,7,12,3,3,0,1,0,0
11/05/25,Leganes,Espanol,3,2,H,2,0,H,,13,12,5,6,14,18,3,8,2,2,0,0
11/05/25,Barcelona,Real Madrid,4,3,H,4,2,H,,23,9,9,5,17,15,10,2,4,3,0,0
11/05/25,Ath Bilbao,Alaves,1,0,H,0,0,D,,11,4,3,1,17,12,9,2,1,1,0,0
11/05/25,Betis,Osasuna,1,1,D,0,0,D,,10,16,5,5,8,12,6,7,3,2,0,0
13/05/25,Valladolid,Girona,0,1,A,0,0,D,,11,13,4,5,5,19,6,4,0,0,0,0
13/05/25,Sociedad,Celta,0,1,A,0,1,A,,15,6,5,2,18,11,14,1,3,1,0,0
13/05/25,Sevilla,Las Palmas,1,0,H,0,0,D,,10,14,3,3,22,15,4,2,6,6,0,0
14/05/25,Alaves,Valencia,1,0,H,0,0,D,,11,10,5,3,16,10,9,4,4,3,0,0
14/05/25,Villarreal,Leganes,3,0,H,3,0,H,,17,23,7,6,5,11,3,6,1,1,0,0
14/05/25,Real Madrid,Mallorca,2,1,H,0,1,A,,39,4,13,2,6,15,26,0,0,3,0,0
15/05/25,Vallecano,Betis,2,2,D,2,0,H,,20,10,6,3,8,18,10,7,1,3,0,0
15/05/25,Osasuna,Ath Madrid,2,0,H,1,0,H,,9,9,3,5,12,11,3,5,1,1,0,0
15/05/25,Espanol,Barcelona,0,2,A,0,0,D,,9,12,1,4,8,10,3,3,2,2,1,0
15/05/25,Getafe,Ath Bilbao,0,2,A,0,0,D,,11,9,1,2,10,7,2,5,1,0,0,0
18/05/25,Ath Madrid,Betis,4,1,H,2,0,H,,20,12,11,7,12,9,7,4,1,1,0,0
18/05/25,Barcelona,Villarreal,2,3,A,2,1,H,,24,7,9,3,14,9,11,3,2,0,0,0
18/05/25,Celta,Vallecano,1,2,A,1,2,A,,24,7,7,2,10,17,9,2,2,3,0,0
18/05/25,Las Palmas,Leganes,0,1,A,0,1,A,,12,11,3,4,15,12,9,2,2,2,0,0
18/05/25,Mallorca,Getafe,1,2,A,0,0,D,,7,10,1,4,14,9,3,4,2,2,0,0
18/05/25,Osasuna,Espanol,2,0,H,1,0,H,,16,16,3,6,11,5,8,6,1,1,0,0
18/05/25,Sevilla,Real Madrid,0,2,A,0,0,D,,6,16,1,6,7,9,1,7,0,1,2,0
18/05/25,Sociedad,Girona,3,2,H,2,1,H,,15,9,9,5,10,9,9,2,1,3,0,0
18/05/25,Valencia,Ath Bilbao,0,1,A,0,0,D,,6,10,2,4,10,16,5,3,3,1,0,0
18/05/25,Valladolid,Alaves,0,1,A,0,1,A,,7,14,1,4,12,24,5,9,0,2,0,0
23/05/25,Betis,Valencia,1,1,D,1,0,H,,14,9,4,2,8,12,3,2,1,2,0,0
24/05/25,Real Madrid,Sociedad,2,0,H,1,0,H,,16,9,8,1,5,7,11,4,0,0,0,0
24/05/25,Espanol,Las Palmas,2,0,H,0,0,D,,8,10,3,4,12,11,3,6,3,2,0,0
24/05/25,Leganes,Valladolid,3,0,H,3,0,H,,16,6,6,2,11,16,3,4,0,1,0,0
24/05/25,Alaves,Osasuna,1,1,D,0,0,D,,14,19,5,5,15,6,5,9,2,2,0,0
24/05/25,Getafe,Celta,1,2,A,1,1,D,,6,15,1,8,13,10,2,6,3,4,1,0
24/05/25,Vallecano,Mallorca,0,0,D,0,0,D,,27,9,8,2,9,14,11,2,2,2,0,0
25/05/25,Girona,Ath Madrid,0,4,A,0,0,D,,2,19,1,11,13,11,1,8,0,1,0,0
25/05/25,Villarreal,Sevilla,4,2,H,3,1,H,,12,17,7,6,8,14,3,5,0,1,0,0
25/05/25,Ath Bilbao,Barcelona,0,3,A,0,2,A,,10,13,1,4,21,10,2,6,1,0,0,0
